,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
65,Belmont-sur-Lausanne,46.5200729,6.6800519,Auberge de Lavaux,46.51360545416649,6.679964796564932,French Restaurant
66,Belmont-sur-Lausanne,46.5200729,6.6800519,Restaurant Le Belmont,46.520217130498445,6.678104208593183,French Restaurant
67,Belmont-sur-Lausanne,46.5200729,6.6800519,La Principessa,46.52363298528699,6.678430632578748,Pizza Place
68,Belmont-sur-Lausanne,46.5200729,6.6800519,Buffet de la Gare,46.512962,6.6777175341944,French Restaurant
69,Belmont-sur-Yverdon,46.73814565,6.626207143492155,LXP Cafeteria,46.730000504318156,6.611218740334875,Snack Place
70,Bercher,46.6920285,6.7089748,Boulangerie Bal-Blanc,46.69177636736126,6.710111756029686,Bakery
71,Bercher,46.6920285,6.7089748,Hôtel-Restaurant de la gare,46.6930046081543,6.704038143157959,Swiss Restaurant
72,Bercher,46.6920285,6.7089748,Sate Pak pong,46.6980521,6.7069302,Indonesian Restaurant
73,Berolle,46.5583845,6.3373241,Auberge Communale de Berolle,46.558604,6.337356,French Restaurant
74,Bettens,46.6275904,6.5770883,Tea Room De La Ferme,46.633755,6.588213,Café
75,Bex,46.2513776,7.0123881,Vida Loca Café,46.247356945655305,6.99546152098036,Burger Joint
76,Bex,46.2513776,7.0123881,Grotto04,46.25013640910305,7.0140791646551435,Pizza Place
77,Bex,46.2513776,7.0123881,La Palette Des Sens,46.251281354418026,7.013547701552573,Restaurant
78,Bex,46.2513776,7.0123881,Le Café Suisse,46.250186253555114,7.015796732191238,Swiss Restaurant
79,Bex,46.2513776,7.0123881,Took-Took,46.25159282955222,7.0007831245512735,Thai Restaurant
80,Bex,46.2513776,7.0123881,Pizzeria,46.264023026371774,7.0145411645421945,Italian Restaurant
81,Bière,46.5373773,6.3337235,Les Trois Sapins,46.537377,6.333373,Restaurant
82,Bière,46.5373773,6.3337235,Fête de la Bière,46.537524718837616,6.335244557417047,German Restaurant
83,Bière,46.5373773,6.3337235,Restaurant Pizzeria Le Camp,46.53162392394323,6.335894296328861,Italian Restaurant
84,Bière,46.5373773,6.3337235,Le Camp,46.531539688873636,6.33591912251053,Pizza Place
85,Blonay,46.4650397,6.8951981,Al Pomodoro Rosso,46.46549845810422,6.895164028836947,Pizza Place
86,Blonay,46.4650397,6.8951981,Le Pont de Brent,46.45866,6.900866,French Restaurant
87,Blonay,46.4650397,6.8951981,Café-Restaurant le Raisin,46.464793,6.89464,Diner
88,Blonay,46.4650397,6.8951981,Chez Yan,46.46833251019909,6.89367413520813,Bakery
89,Bogis-Bossey,46.3515732,6.1648147,Auberge Communale de Bogis-Bossey,46.35213515540893,6.168740660120855,French Restaurant
90,Bogis-Bossey,46.3515732,6.1648147,Le Rectiligne,46.351593,6.147107,Restaurant
91,Bogis-Bossey,46.3515732,6.1648147,Nespresso Chavannes,46.344082576389056,6.164706070395238,Café
92,Bogis-Bossey,46.3515732,6.1648147,Karishma Indian,46.35748079808497,6.149182621723777,Indian Restaurant
93,Bonvillars,46.8375743,6.6706023,café du raisin,46.830468,6.658298,Diner
94,Bonvillars,46.8375743,6.6706023,Le 1424,46.827448,6.661101,Restaurant
95,Bonvillars,46.8375743,6.6706023,Restaurant Bellevue Onnens,46.8386,6.688409,Swiss Restaurant
96,Borex,46.379071,6.1777222,Au Boeuf Rouge,46.37438456248669,6.163624060426811,Swiss Restaurant
97,Borex,46.379071,6.1777222,La Ferme,46.378332,6.176326,Diner
98,Borex,46.379071,6.1777222,Auberge Du Vieux Bois,46.37732523905244,6.179544712986377,Food
99,Borex,46.379071,6.1777222,Auberge de Crassier,46.374622465002965,6.163108106260848,French Restaurant
100,Borex,46.379071,6.1777222,La Boît’ à Pizza,46.373808,6.163578,Pizza Place
101,Bottens,46.6169088,6.6607269,Ecusson Vaudois Bottens,46.617125165963024,6.660652062216255,Restaurant
102,Bottens,46.6169088,6.6607269,Li Garden,46.615969532619154,6.659625601606082,Chinese Restaurant
103,Bottens,46.6169088,6.6607269,Pizza Mania,46.61488026734807,6.6592422406834695,Food Truck
104,Bougy-Villars,46.4787593,6.3545367,La Passade,46.468256159095276,6.366255961782956,Seafood Restaurant
105,Bougy-Villars,46.4787593,6.3545367,Restaurant du Golf Parc,46.484604,6.346885,Café
106,Bougy-Villars,46.4787593,6.3545367,Auberge De Fechy,46.479478,6.373228,French Restaurant
107,Bougy-Villars,46.4787593,6.3545367,Au Prieuré,46.46773,6.365735,Bakery
108,Boulens,46.681059,6.7192139,Boulangerie Bal-Blanc,46.69177636736126,6.710111756029686,Bakery
109,Bourg-en-Lavaux,46.50476465,6.7321748804798105,Restaurant de la Tour de Gourze,46.5099876591954,6.74099206897486,Swiss Restaurant
110,Bourg-en-Lavaux,46.50476465,6.7321748804798105,Auberge de la Gare,46.4967972789784,6.721318382552963,Restaurant
111,Bourg-en-Lavaux,46.50476465,6.7321748804798105,Restaurant du signal de Grandvaux,46.50511951,6.71516448,Restaurant
112,Bourg-en-Lavaux,46.50476465,6.7321748804798105,Cafe De Riex,46.49330076925396,6.736176743582311,Swiss Restaurant
113,Bournens,46.6041672,6.5633012,Restaurant l'Union,46.604005,6.563491,Swiss Restaurant
114,Bournens,46.6041672,6.5633012,Sisaket,46.603341,6.563119,Thai Restaurant
115,Bournens,46.6041672,6.5633012,Boulangerie - Épicerie Chez Fred,46.59352,6.56613,Bakery
116,Bournens,46.6041672,6.5633012,Restaurant Le Chalet,46.60586248532982,6.582612991333008,French Restaurant
117,Boussens,46.6023159,6.5846332,Le Boussinois,46.603309026317355,6.58313,Swiss Restaurant
118,Boussens,46.6023159,6.5846332,Le Chalet,46.604877374383726,6.582927456203272,Swiss Restaurant
119,Boussens,46.6023159,6.5846332,Restaurant Le Chalet,46.60586248532982,6.582612991333008,French Restaurant
120,Bretigny-sur-Morrens,46.603088,6.642508043369688,Boulangerie Locatelli,46.59016109235729,6.642980017018587,Bakery
121,Bretigny-sur-Morrens,46.603088,6.642508043369688,Le Moulin de Cugy,46.590267385476764,6.643029874265862,Swiss Restaurant
122,Bretigny-sur-Morrens,46.603088,6.642508043369688,Le Soleil,46.59806688382632,6.645930054734295,Food
123,Bretigny-sur-Morrens,46.603088,6.642508043369688,Restaurant Le Moulin d'Assens,46.614638,6.639044,Swiss Restaurant
124,Bretonnières,46.71377845,6.472213605959768,Auberge De Ecusson Vaudois,46.712001,6.474738,Swiss Restaurant
125,Bretonnières,46.71377845,6.472213605959768,Auberge Communale de L'Ecusson Vaudois,46.721821,6.475666,Restaurant
126,Buchillon,46.4702466,6.4230108,Café-Restaurant au Vieux Navire,46.47096907292999,6.423610587180072,French Restaurant
127,Buchillon,46.4702466,6.4230108,McDonald's,46.47457857928389,6.424455176923822,Fast Food Restaurant
128,Buchillon,46.4702466,6.4230108,Duchessa,46.473909,6.416348,Italian Restaurant
129,Buchillon,46.4702466,6.4230108,Auberge des Grands-Bois,46.470202006894105,6.408418648466566,Italian Restaurant
130,Buchillon,46.4702466,6.4230108,Le Coin,46.47436925650753,6.417998725519469,Greek Restaurant
131,Buchillon,46.4702466,6.4230108,Cinecitta,46.47398492096381,6.42768806293886,Mediterranean Restaurant
132,Buchillon,46.4702466,6.4230108,Sabai Thai,46.473951,6.408611,Thai Restaurant
133,Bullet,46.8309314,6.5546431,Les Planets,46.830272,6.542318,Diner
134,Bullet,46.8309314,6.5546431,Les Cluds,46.842880391454095,6.562230781779297,Swiss Restaurant
135,Bursinel,46.438423,6.3053467,La Clef d'Or,46.4387396448216,6.305284751212318,French Restaurant
136,Bursinel,46.438423,6.3053467,Auberge Communale de Dully,46.429381002515335,6.2957168299554365,French Restaurant
137,Bursinel,46.438423,6.3053467,Burger King,46.44663221271703,6.297445560764344,Fast Food Restaurant
138,Bursinel,46.438423,6.3053467,Auberge Communale de Bursinel,46.43867953602788,6.305441801970933,Comfort Food Restaurant
139,Bursins,46.4515535,6.2906369,De l'Union,46.453666,6.29007,Swiss Restaurant
140,Bursins,46.4515535,6.2906369,Au Coeur de la Côte,46.4475247,6.2797391,Swiss Restaurant
141,Bursins,46.4515535,6.2906369,Auberge Communale de Gilly,46.4576755,6.29613605,Swiss Restaurant
142,Bursins,46.4515535,6.2906369,Burger King,46.44663221271703,6.297445560764344,Fast Food Restaurant
143,Bussigny,46.5512503,6.553745,Fleur de Pains,46.548889592223134,6.553053608318228,Bakery
144,Bussigny,46.5512503,6.553745,McDonald's,46.54589769418541,6.568128973046161,Fast Food Restaurant
145,Bussigny,46.5512503,6.553745,Centro Español,46.54571865852524,6.550714416825652,Spanish Restaurant
146,Bussigny,46.5512503,6.553745,La Hutte Aurélie Pedregal,46.549463,6.553418,Restaurant
147,Bussigny,46.5512503,6.553745,McDonald's,46.55403537066559,6.569094657897948,Fast Food Restaurant
148,Bussigny,46.5512503,6.553745,Christian Boillat tea-room,46.545446143562366,6.570082870407212,Bakery
149,Bussigny,46.5512503,6.553745,L'OXYGÈNE RESTAURANT,46.55601,6.560991,Restaurant
150,Bussigny,46.5512503,6.553745,Da Gino,46.543212,6.557989,Italian Restaurant
151,Bussigny,46.5512503,6.553745,Coffee & Time,46.55415482582785,6.568949913124953,Café
152,Bussigny,46.5512503,6.553745,Gusto di Pasta,46.55404719308753,6.56907083430483,Italian Restaurant
153,Bussigny,46.5512503,6.553745,La Canette,46.55417710902624,6.569108538619346,Diner
154,Bussigny,46.5512503,6.553745,Migros Take Away,46.55405755453141,6.569263667084386,Snack Place
155,Bussigny,46.5512503,6.553745,Coop Restaurant,46.54468035,6.57064659,Restaurant
156,Bussigny,46.5512503,6.553745,Buffalo Grill,46.54836112315845,6.569289010117599,Steakhouse
157,Bussy-Chardonney,46.5291113,6.4419818,L'Ecu Fédéral,46.52891374284097,6.44197977071293,Swiss Restaurant
158,Bussy-Chardonney,46.5291113,6.4419818,La Ferme aux Saveurs d'Autrefois,46.52855447533856,6.444039656029903,Breakfast Spot
159,Bussy-Chardonney,46.5291113,6.4419818,Café du Promeneur,46.54165937612135,6.438811719417571,Bistro
160,Chamblon,46.7772764,6.6044112,Tilleul,46.779209904089974,6.606406388274673,Swiss Restaurant
161,Chamblon,46.7772764,6.6044112,Restaurant - Le Chatelard,46.778283,6.617275,Diner
162,Champagne,46.8302611,6.6580976,café du raisin,46.830468,6.658298,Diner
163,Champagne,46.8302611,6.6580976,Le 1424,46.827448,6.661101,Restaurant
164,Champagne,46.8302611,6.6580976,Ma p'tite folie,46.818215,6.66475,Restaurant
165,Champvent,46.7828052,6.5726094,"Chez Ambre, Lady et GD",46.78358,6.570582,Bistro
166,Champvent,46.7828052,6.5726094,Boucherie Marendaz,46.782651,6.572682,BBQ Joint
167,Chardonne,46.4770903,6.8271259,Nestlé Coupole Restaurant,46.467025402904966,6.834076294237899,Restaurant
168,Chardonne,46.4770903,6.8271259,LE CLUB,46.46611580810794,6.837418964349865,Sandwich Place
169,Chardonne,46.4770903,6.8271259,Café de la Place,46.47058770638976,6.8417159206590155,Restaurant
170,Chardonne,46.4770903,6.8271259,Noix de Coco,46.466063,6.837226,Chinese Restaurant
171,Chardonne,46.4770903,6.8271259,Hinata Japanese Restaurant,46.481284,6.826812,Japanese Restaurant
172,Chardonne,46.4770903,6.8271259,Le Patio,46.47985537604006,6.83383078022633,Diner
173,Chardonne,46.4770903,6.8271259,Trattoria Vevey-corseaux Plage,46.467971,6.833083,Trattoria/Osteria
174,Château-d'Œx,46.4739581,7.13056,Le chalet,46.473525202350395,7.133382814751564,Swiss Restaurant
175,Château-d'Œx,46.4739581,7.13056,"Early Beck, Chateau d'Oex",46.47405872128738,7.1313701890729355,Café
176,Château-d'Œx,46.4739581,7.13056,Buffet de la Gar,46.47472506404641,7.1323555171678334,Diner
177,Château-d'Œx,46.4739581,7.13056,Restaurant HaHa Parc des sports,46.4739613,7.1261855,Restaurant
178,Chavannes-de-Bogis,46.3446425,6.1625796,Auberge Communale de Bogis-Bossey,46.35213515540893,6.168740660120855,French Restaurant
179,Chavannes-de-Bogis,46.3446425,6.1625796,Manora Restaurant,46.33461760000001,6.1566196,Restaurant
180,Chavannes-de-Bogis,46.3446425,6.1625796,Le Rectiligne,46.351593,6.147107,Restaurant
181,Chavannes-de-Bogis,46.3446425,6.1625796,Le Bistrot Capanna,46.334629,6.161174,Swiss Restaurant
182,Chavannes-de-Bogis,46.3446425,6.1625796,Restaurant La Brasserie des Arts,46.334590978309784,6.1607566201945545,Restaurant
183,Chavannes-de-Bogis,46.3446425,6.1625796,Martel,46.33442530520242,6.15716545045006,Café
184,Chavannes-de-Bogis,46.3446425,6.1625796,Aux Bonnes Choses,46.334379913218505,6.157082381090934,Bakery
185,Chavannes-des-Bois,46.3147141,6.132561,Relais des Chasseurs,46.31382089240927,6.131385641058662,Restaurant
186,Chavannes-des-Bois,46.3147141,6.132561,Cake & Coffee,46.313846588134766,6.143414497375488,Bakery
187,Chavannes-le-Chêne,46.7768814,6.7780279,Restaurant de l'Hôtel de Ville,46.77679264,6.77810288,French Restaurant
188,Chavannes-près-Renens,46.5293467,6.572993454923568,Fleur de Pains,46.52874638677079,6.566542051396329,Bakery
189,Chavannes-près-Renens,46.5293467,6.572993454923568,Indian Zayeka,46.527030316207394,6.573948590564259,Indian Restaurant
190,Chavannes-près-Renens,46.5293467,6.572993454923568,Holy Cow!,46.522287631166925,6.565765311226759,Burger Joint
191,Chavannes-près-Renens,46.5293467,6.572993454923568,Café de Chavannes,46.52753137838731,6.5723808553877765,Gastropub
192,Chavannes-près-Renens,46.5293467,6.572993454923568,Burrito Brothers,46.52241196533247,6.565643209053592,Burrito Place
193,Chavannes-près-Renens,46.5293467,6.572993454923568,Le Dragon,46.53651669267903,6.577989386539743,Thai Restaurant
194,Chavannes-près-Renens,46.5293467,6.572993454923568,CUT,46.522266795273374,6.565871188069576,Sandwich Place
195,Chavannes-près-Renens,46.5293467,6.572993454923568,Restaurant De La Bourdonnette,46.524131837033295,6.588544935262901,Italian Restaurant
196,Chavannes-près-Renens,46.5293467,6.572993454923568,Les Délices du Siam,46.536466826466715,6.578172069674041,Thai Restaurant
197,Chavannes-près-Renens,46.5293467,6.572993454923568,MAXXY Kebab,46.53808767445627,6.580074483435546,Kebab Restaurant
198,Chavannes-près-Renens,46.5293467,6.572993454923568,Gina,46.52252417494592,6.565572262723721,Italian Restaurant
199,Chavannes-près-Renens,46.5293467,6.572993454923568,Montreux Jazz Café EPFL,46.517433,6.566012,Café
200,Chavannes-près-Renens,46.5293467,6.572993454923568,McDonald's,46.53812770317894,6.579577360818718,Fast Food Restaurant
201,Chavannes-près-Renens,46.5293467,6.572993454923568,La Piazza,46.536931207251214,6.578269987117616,Café
202,Chavannes-près-Renens,46.5293467,6.572993454923568,Le Négoce,46.52055889477059,6.568279266357422,Deli / Bodega
203,Chavannes-près-Renens,46.5293467,6.572993454923568,Giacometti,46.52079315119126,6.564880476761754,Café
204,Chavannes-près-Renens,46.5293467,6.572993454923568,Roulotte Kebab,46.519914450733225,6.565012013800204,Kebab Restaurant
205,Chavannes-près-Renens,46.5293467,6.572993454923568,Cafétéria EL,46.519662,6.564717,Café
206,Chavannes-près-Renens,46.5293467,6.572993454923568,Le Klee,46.51818779393041,6.568218196086783,Café
207,Chavannes-près-Renens,46.5293467,6.572993454923568,La Table de Vallotton,46.51792752273371,6.568860458868571,Restaurant
208,Chavannes-près-Renens,46.5293467,6.572993454923568,Roulotte Pizza,46.5192596998144,6.563860971286815,Pizza Place
209,Chavannes-près-Renens,46.5293467,6.572993454923568,La Rose Rouge Renens,46.535987074574145,6.587687383483449,Pizza Place
210,Chavannes-près-Renens,46.5293467,6.572993454923568,La Scarpetta,46.53921191420796,6.583542032302688,Pizza Place
211,Chavannes-près-Renens,46.5293467,6.572993454923568,Cafétéria INM,46.518579962657974,6.563234075146984,Café
212,Chavannes-près-Renens,46.5293467,6.572993454923568,Il bacio,46.529726,6.591664,Pizza Place
213,Chavannes-près-Renens,46.5293467,6.572993454923568,Bistro 31,46.5167944111233,6.5666399996369,Restaurant
214,Chavannes-sur-Moudon,46.66128225,6.818579135905075,Hotel De Ville De Rue,46.666814935108164,6.822983572158066,Restaurant
215,Chavannes-sur-Moudon,46.66128225,6.818579135905075,Kebab Grande Fin,46.670351,6.804825,Falafel Restaurant
216,Chavornay,46.7101091,6.564186303935761,Hôtel de la Gare,46.710433,6.568325,Diner
217,Chavornay,46.7101091,6.564186303935761,Boulangerie Pâtisserie Court & Fils,46.70939630190344,6.570451457467923,Bakery
218,Chavornay,46.7101091,6.564186303935761,Antep Kebab,46.70933674627476,6.5707455628519895,Turkish Restaurant
219,Chavornay,46.7101091,6.564186303935761,Restaurant de la Croix-Blanche,46.704642738872145,6.569000937649796,Swiss Restaurant
220,Chavornay,46.7101091,6.564186303935761,Le Petit Corbeau,46.702515,6.5699487,Restaurant
221,Chêne-Pâquier,46.771165,6.7684976,Restaurant de l'Hôtel de Ville,46.77679264,6.77810288,French Restaurant
222,Cheseaux-Noréaz,46.7820326,6.6718258,Hotel de l'Ange,46.77859269050719,6.654487929612278,French Restaurant
223,Cheseaux-Noréaz,46.7820326,6.6718258,Naan N Curry,46.77807104949666,6.654073806326857,Indian Restaurant
224,Cheseaux-Noréaz,46.7820326,6.6718258,Lamaï Thai Food,46.778145,6.6539826,Thai Restaurant
225,Cheseaux-sur-Lausanne,46.584282349999995,6.599124803950971,McDonald's,46.58232810881881,6.601357029163465,Fast Food Restaurant
226,Cheseaux-sur-Lausanne,46.584282349999995,6.599124803950971,Au P'tit Bonheur,46.58433197,6.60442978,Restaurant
227,Cheseaux-sur-Lausanne,46.584282349999995,6.599124803950971,Boulangerie chez Bastian,46.58435835218891,6.604871476312263,Bakery
228,Cheseaux-sur-Lausanne,46.584282349999995,6.599124803950971,Le Postillon,46.58605707322213,6.605261564254761,Italian Restaurant
229,Chéserex,46.3997632,6.1737875,Auberge des Platanes,46.40062256441723,6.17500441340738,French Restaurant
230,Chéserex,46.3997632,6.1737875,La Couronne,46.4000952449162,6.173894765312969,Swiss Restaurant
231,Chéserex,46.3997632,6.1737875,le comptoir du vieux chateau,46.39992,6.163293,Café
232,Chéserex,46.3997632,6.1737875,Buvette de la Dôle,46.40377295585954,6.18450570765467,Diner
233,Chéserex,46.3997632,6.1737875,Auberge de la Poste,46.411559191537314,6.177707323886642,Spanish Restaurant
234,Chessel,46.3495725,6.8944469,BDS EHL Restaurant,46.35213,6.895591,Restaurant
235,Chessel,46.3495725,6.8944469,Restaurant de la porte du scex,46.342809,6.888575,Italian Restaurant
236,Chessel,46.3495725,6.8944469,"Restaurant Le Phare,1897 Le Bouveret",46.337916,6.892433,Swiss Restaurant
237,Chessel,46.3495725,6.8944469,Le Café'in,46.33655362749673,6.890958082817648,Café
238,Chevroux,46.8898441,6.9053929,Restaurant Du Jura,46.891265,6.904728,Swiss Restaurant
239,Chevroux,46.8898441,6.9053929,Café du Port,46.891342,6.903587,Swiss Restaurant
240,Chexbres,46.4809505,6.7803021,Le Deck,46.479973180018256,6.773564425992981,French Restaurant
241,Chexbres,46.4809505,6.7803021,Auberge de Rivaz,46.47420775849245,6.783335269992144,Swiss Restaurant
242,Chexbres,46.4809505,6.7803021,Auberge de l'Onde,46.473347390714665,6.796001347351527,Restaurant
243,Chexbres,46.4809505,6.7803021,Cafe De La Poste,46.480459,6.780834,Pizza Place
244,Chexbres,46.4809505,6.7803021,Restaurant du Nord Pizzeria,46.482533,6.776071,Italian Restaurant
245,Chigny,46.5201861,6.4773257,L'Ermitage Des Ravet,46.527998,6.468947,Modern European Restaurant
246,Chigny,46.5201861,6.4773257,değirmen kır restaurant,46.51730728149414,6.493901252746582,Breakfast Spot
247,Chigny,46.5201861,6.4773257,Beyaz Villa Restaurant,46.51723098754883,6.494385719299316,Meyhane
248,Chigny,46.5201861,6.4773257,La Tour,46.513439526013826,6.492128730192437,Italian Restaurant
249,Chigny,46.5201861,6.4773257,le Moulin,46.512355663669226,6.492626251463396,Pizza Place
250,Clarmont,46.5474321,6.4501584,Café du Promeneur,46.54165937612135,6.438811719417571,Bistro
251,Coinsins,46.4245995,6.2359205,Croix Verte,46.42897501179351,6.249941827320681,Swiss Restaurant
252,Coinsins,46.4245995,6.2359205,Auberge de la Réunion,46.42454664598129,6.235620975494385,Swiss Restaurant
253,Coinsins,46.4245995,6.2359205,Le T'Room,46.419256656791205,6.223080160640366,Breakfast Spot
254,Coinsins,46.4245995,6.2359205,Coop Restaurant Vich,46.424261,6.25456008,Restaurant
255,Commugny,46.3182308,6.1757684,Guillaume Bichet,46.315983,6.1928225,Bakery
256,Commugny,46.3182308,6.1757684,Motel le Leman,46.317271,6.174019,Pizza Place
257,Commugny,46.3182308,6.1757684,Pizzeria Le Leman,46.317211,6.174094,Italian Restaurant
258,Commugny,46.3182308,6.1757684,Hostellerie Guillaume Tell,46.32314991001408,6.1739582156437285,Swiss Restaurant
259,Commugny,46.3182308,6.1757684,Confiserie de la Fontaine,46.31610974820411,6.1934206448382625,Bakery
260,Commugny,46.3182308,6.1757684,Restaurant La Couronne,46.30583282691043,6.172379082826407,Swiss Restaurant
